price|quantity|type|timestamp
91350000|0.0611|0|2024-04-26 15:27:22.476
91396000|0.1092|1|2024-04-26 15:27:22.476
91397000|0.0154|1|2024-04-26 15:27:22.476
91401000|0.0206|1|2024-04-26 15:27:22.476
91402000|0.1042|1|2024-04-26 15:27:22.476
91403000|0.0127|1|2024-04-26 15:27:22.476
91360000|0.1071|0|2024-04-26 15:27:27.775
91359000|1.8057|0|2024-04-26 15:27:27.775
91351000|0.9092|0|2024-04-26 15:27:27.775
91350000|0.0609|0|2024-04-26 15:27:27.775
91346000|0.0031|0|2024-04-26 15:27:27.775
91396000|0.0206|1|2024-04-26 15:27:27.775
91397000|0.0154|1|2024-04-26 15:27:27.775
91401000|0.0206|1|2024-04-26 15:27:27.775
91402000|0.1042|1|2024-04-26 15:27:27.775
91403000|0.0093|1|2024-04-26 15:27:27.775
91360000|0.0356|0|2024-04-26 15:27:33.040
91359000|0.0001|0|2024-04-26 15:27:33.040
91351000|0.0092|0|2024-04-26 15:27:33.040
91350000|0.0609|0|2024-04-26 15:27:33.040
91346000|0.0031|0|2024-04-26 15:27:33.040
91394000|0.1654|1|2024-04-26 15:27:33.040
91395000|0.0198|1|2024-04-26 15:27:33.040
91396000|0.0206|1|2024-04-26 15:27:33.040
91397000|0.0154|1|2024-04-26 15:27:33.040
91401000|0.0206|1|2024-04-26 15:27:33.040
91360000|0.0205|0|2024-04-26 15:27:38.308
91359000|0.0898|0|2024-04-26 15:27:38.308
91351000|0.0092|0|2024-04-26 15:27:38.308
91350000|0.0609|0|2024-04-26 15:27:38.308
91346000|0.0031|0|2024-04-26 15:27:38.308
91394000|0.042|1|2024-04-26 15:27:38.308
91396000|0.0206|1|2024-04-26 15:27:38.308
91397000|0.0154|1|2024-04-26 15:27:38.308
91401000|0.0206|1|2024-04-26 15:27:38.308
91403000|0.0093|1|2024-04-26 15:27:38.308
91393000|0.003|0|2024-04-26 15:27:43.616
91360000|0.0754|0|2024-04-26 15:27:43.616
91359000|0.0898|0|2024-04-26 15:27:43.616
91351000|0.0092|0|2024-04-26 15:27:43.616
91350000|0.0611|0|2024-04-26 15:27:43.616
91396000|0.0203|1|2024-04-26 15:27:43.616
91397000|0.0154|1|2024-04-26 15:27:43.616
91400000|0.001|1|2024-04-26 15:27:43.616
91401000|0.0206|1|2024-04-26 15:27:43.616
91403000|0.0093|1|2024-04-26 15:27:43.616
91360000|0.0593|0|2024-04-26 15:27:48.877
91359000|0.0898|0|2024-04-26 15:27:48.877
91351000|0.0092|0|2024-04-26 15:27:48.877
91350000|0.0611|0|2024-04-26 15:27:48.877
91346000|0.0031|0|2024-04-26 15:27:48.877
91396000|0.0203|1|2024-04-26 15:27:48.877
91397000|0.0154|1|2024-04-26 15:27:48.877
91400000|0.1221|1|2024-04-26 15:27:48.877
91401000|0.0206|1|2024-04-26 15:27:48.877
91402000|0.0203|1|2024-04-26 15:27:48.877
91361000|0.1101|0|2024-04-26 15:27:54.120
91360000|0.0493|0|2024-04-26 15:27:54.120
91359000|0.09|0|2024-04-26 15:27:54.120
91351000|0.0092|0|2024-04-26 15:27:54.120
91350000|0.0611|0|2024-04-26 15:27:54.120
91396000|0.0203|1|2024-04-26 15:27:54.120
91397000|0.0154|1|2024-04-26 15:27:54.120
91400000|0.001|1|2024-04-26 15:27:54.120
91401000|0.0206|1|2024-04-26 15:27:54.120
91402000|0.0203|1|2024-04-26 15:27:54.120
91361000|0.1578|0|2024-04-26 15:27:59.366
91360000|0.0493|0|2024-04-26 15:27:59.366
91359000|0.09|0|2024-04-26 15:27:59.366
91351000|0.0092|0|2024-04-26 15:27:59.366
91350000|0.0609|0|2024-04-26 15:27:59.366
91396000|0.0166|1|2024-04-26 15:27:59.366
91397000|0.0154|1|2024-04-26 15:27:59.366
91400000|0.001|1|2024-04-26 15:27:59.366
91401000|0.0206|1|2024-04-26 15:27:59.366
91402000|0.0203|1|2024-04-26 15:27:59.366
91362000|0.0316|0|2024-04-26 15:28:04.614
91361000|0.1578|0|2024-04-26 15:28:04.614
91360000|0.0495|0|2024-04-26 15:28:04.614
91359000|0.09|0|2024-04-26 15:28:04.614
91351000|0.0092|0|2024-04-26 15:28:04.614
91396000|0.0131|1|2024-04-26 15:28:04.614
91397000|0.0154|1|2024-04-26 15:28:04.614
91400000|0.001|1|2024-04-26 15:28:04.614
91401000|0.0206|1|2024-04-26 15:28:04.614
91402000|0.1295|1|2024-04-26 15:28:04.614
91363000|0.3224|0|2024-04-26 15:28:09.959
91362000|0.0239|0|2024-04-26 15:28:09.959
91361000|0.1578|0|2024-04-26 15:28:09.959
91360000|0.0495|0|2024-04-26 15:28:09.959
91359000|0.0788|0|2024-04-26 15:28:09.959
91395000|0.0154|1|2024-04-26 15:28:09.959
91396000|0.0131|1|2024-04-26 15:28:09.959
91397000|0.0154|1|2024-04-26 15:28:09.959
91398000|0.1092|1|2024-04-26 15:28:09.959
91400000|0.001|1|2024-04-26 15:28:09.959
91363000|0.0003|0|2024-04-26 15:28:15.187
91362000|2.7295|0|2024-04-26 15:28:15.187
91361000|0.1578|0|2024-04-26 15:28:15.187
91360000|0.0003|0|2024-04-26 15:28:15.187
91359000|0.0788|0|2024-04-26 15:28:15.187
91395000|0.0154|1|2024-04-26 15:28:15.187
91396000|0.0131|1|2024-04-26 15:28:15.187
91397000|0.0154|1|2024-04-26 15:28:15.187
91400000|0.001|1|2024-04-26 15:28:15.187
91401000|0.0206|1|2024-04-26 15:28:15.187
91364000|0.1094|0|2024-04-26 15:28:20.418
91362000|0.016|0|2024-04-26 15:28:20.418
91361000|0.1578|0|2024-04-26 15:28:20.418
91360000|0.0001|0|2024-04-26 15:28:20.418
91359000|0.0788|0|2024-04-26 15:28:20.418
91395000|0.0198|1|2024-04-26 15:28:20.418
91396000|0.0129|1|2024-04-26 15:28:20.418
91397000|0.0154|1|2024-04-26 15:28:20.418
91400000|0.001|1|2024-04-26 15:28:20.418
91401000|0.0206|1|2024-04-26 15:28:20.418
91365000|0.0031|0|2024-04-26 15:28:25.678
91364000|0.1095|0|2024-04-26 15:28:25.678
91363000|0.0109|0|2024-04-26 15:28:25.678
91362000|0.0161|0|2024-04-26 15:28:25.678
91361000|0.158|0|2024-04-26 15:28:25.678
91396000|0.4246|1|2024-04-26 15:28:25.678
91397000|0.0154|1|2024-04-26 15:28:25.678
91400000|0.001|1|2024-04-26 15:28:25.678
91401000|0.0206|1|2024-04-26 15:28:25.678
91402000|0.0154|1|2024-04-26 15:28:25.678
91365000|0.0031|0|2024-04-26 15:28:30.924
91364000|0.4397|0|2024-04-26 15:28:30.924
91363000|0.0109|0|2024-04-26 15:28:30.924
91362000|0.0161|0|2024-04-26 15:28:30.924
91361000|0.0632|0|2024-04-26 15:28:30.924
91396000|0.4245|1|2024-04-26 15:28:30.924
91397000|0.0154|1|2024-04-26 15:28:30.924
91400000|0.001|1|2024-04-26 15:28:30.924
91401000|0.0206|1|2024-04-26 15:28:30.924
91403000|0.0093|1|2024-04-26 15:28:30.924
91365000|0.0397|0|2024-04-26 15:28:36.230
91364000|0.0003|0|2024-04-26 15:28:36.230
91363000|0.0109|0|2024-04-26 15:28:36.230
91362000|0.0161|0|2024-04-26 15:28:36.230
91361000|0.0632|0|2024-04-26 15:28:36.230
91395000|0.0198|1|2024-04-26 15:28:36.230
91396000|0.4244|1|2024-04-26 15:28:36.230
91397000|0.0154|1|2024-04-26 15:28:36.230
91400000|0.001|1|2024-04-26 15:28:36.230
91401000|0.0206|1|2024-04-26 15:28:36.230
91366000|0.0948|0|2024-04-26 15:28:41.520
91365000|0.3839|0|2024-04-26 15:28:41.520
91364000|0.0143|0|2024-04-26 15:28:41.520
91363000|0.0109|0|2024-04-26 15:28:41.520
91362000|0.0161|0|2024-04-26 15:28:41.520
91396000|0.3878|1|2024-04-26 15:28:41.520
91397000|0.0154|1|2024-04-26 15:28:41.520
91400000|0.001|1|2024-04-26 15:28:41.520
91401000|0.0206|1|2024-04-26 15:28:41.520
91403000|0.0093|1|2024-04-26 15:28:41.520
91371000|0.2195|0|2024-04-26 15:28:46.827
91370000|0.0131|0|2024-04-26 15:28:46.827
91369000|0.5597|0|2024-04-26 15:28:46.827
91366000|0.1098|0|2024-04-26 15:28:46.827
91365000|0.0399|0|2024-04-26 15:28:46.827
91396000|0.1885|1|2024-04-26 15:28:46.827
91397000|0.0154|1|2024-04-26 15:28:46.827
91400000|0.001|1|2024-04-26 15:28:46.827
91401000|0.0206|1|2024-04-26 15:28:46.827
91403000|0.0093|1|2024-04-26 15:28:46.827
91371000|0.0142|0|2024-04-26 15:28:52.069
91370000|0.0631|0|2024-04-26 15:28:52.069
91369000|0.014|0|2024-04-26 15:28:52.069
91366000|0.015|0|2024-04-26 15:28:52.069
91365000|0.014|0|2024-04-26 15:28:52.069
91396000|0.1425|1|2024-04-26 15:28:52.069
91397000|0.0154|1|2024-04-26 15:28:52.069
91400000|0.001|1|2024-04-26 15:28:52.069
91401000|0.0206|1|2024-04-26 15:28:52.069
91403000|0.0093|1|2024-04-26 15:28:52.069
91396000|0.0002|0|2024-04-26 15:28:57.318
91373000|0.2163|0|2024-04-26 15:28:57.318
91372000|0.0252|0|2024-04-26 15:28:57.318
91371000|0.014|0|2024-04-26 15:28:57.318
91370000|0.0631|0|2024-04-26 15:28:57.318
91401000|0.0175|1|2024-04-26 15:28:57.318
91411000|0.0002|1|2024-04-26 15:28:57.318
91415000|0.0002|1|2024-04-26 15:28:57.318
