price|quantity|type|timestamp
4635000|0.01|1|2024-04-27 17:41:12.420
4636000|0.1619|0|2024-04-27 17:41:17.652
4634000|3.0972|0|2024-04-27 17:41:17.652
4633000|3|0|2024-04-27 17:41:17.652
4632000|1.0421|0|2024-04-27 17:41:17.652
4631000|1.4207|0|2024-04-27 17:41:17.652
4638000|0.0255|1|2024-04-27 17:41:17.652
4639000|0.061|1|2024-04-27 17:41:17.652
4640000|0.6941|1|2024-04-27 17:41:17.652
4641000|1.7188|1|2024-04-27 17:41:17.652
4642000|9.3123|1|2024-04-27 17:41:17.652
4637000|0.8514|0|2024-04-27 17:41:22.879
4635000|3.0972|0|2024-04-27 17:41:22.879
4634000|3|0|2024-04-27 17:41:22.879
4633000|3.4364|0|2024-04-27 17:41:22.879
4629000|0.4277|0|2024-04-27 17:41:22.879
4639000|0.1628|1|2024-04-27 17:41:22.879
4640000|0.6941|1|2024-04-27 17:41:22.879
4641000|0.003|1|2024-04-27 17:41:22.879
4642000|6.3123|1|2024-04-27 17:41:22.879
4643000|18.0099|1|2024-04-27 17:41:22.879
4637000|0.438|0|2024-04-27 17:41:28.099
4635000|0.6412|0|2024-04-27 17:41:28.099
4634000|0.0972|0|2024-04-27 17:41:28.099
4632000|3|0|2024-04-27 17:41:28.099
4629000|1.4277|0|2024-04-27 17:41:28.099
4639000|0.1628|1|2024-04-27 17:41:28.099
4640000|4.6941|1|2024-04-27 17:41:28.099
4641000|19.7018|1|2024-04-27 17:41:28.099
4642000|10.3123|1|2024-04-27 17:41:28.099
4643000|5.1225|1|2024-04-27 17:41:28.099
4634000|1.2317|0|2024-04-27 17:41:33.327
4633000|0.6029|0|2024-04-27 17:41:33.327
4632000|3.0972|0|2024-04-27 17:41:33.327
4631000|4.938|0|2024-04-27 17:41:33.327
4629000|1.4277|0|2024-04-27 17:41:33.327
4637000|0.005|1|2024-04-27 17:41:33.327
4639000|0.1677|1|2024-04-27 17:41:33.327
4640000|6.4307|1|2024-04-27 17:41:33.327
4641000|19.003|1|2024-04-27 17:41:33.327
4642000|10.3123|1|2024-04-27 17:41:33.327
4633000|0.5029|0|2024-04-27 17:41:38.583
4632000|0.0972|0|2024-04-27 17:41:38.583
4631000|4.938|0|2024-04-27 17:41:38.583
4629000|1.4277|0|2024-04-27 17:41:38.583
4628000|1|0|2024-04-27 17:41:38.583
4637000|0.005|1|2024-04-27 17:41:38.583
4638000|1.6931|1|2024-04-27 17:41:38.583
4639000|0.1727|1|2024-04-27 17:41:38.583
4640000|4.7376|1|2024-04-27 17:41:38.583
4641000|67.2676|1|2024-04-27 17:41:38.583
4635000|0.6063|0|2024-04-27 17:41:43.815
4634000|0.7425|0|2024-04-27 17:41:43.815
4633000|4.6952|0|2024-04-27 17:41:43.815
4632000|3.0972|0|2024-04-27 17:41:43.815
4631000|4.4367|0|2024-04-27 17:41:43.815
4637000|0.0262|1|2024-04-27 17:41:43.815
4639000|0.1678|1|2024-04-27 17:41:43.815
4640000|0.7425|1|2024-04-27 17:41:43.815
4641000|15.003|1|2024-04-27 17:41:43.815
4642000|10.3173|1|2024-04-27 17:41:43.815
4633000|3.0457|0|2024-04-27 17:41:49.058
4631000|3.0972|0|2024-04-27 17:41:49.058
4629000|1.4211|0|2024-04-27 17:41:49.058
4628000|1|0|2024-04-27 17:41:49.058
4627000|0.4333|0|2024-04-27 17:41:49.058
4637000|0.0262|1|2024-04-27 17:41:49.058
4639000|1.1074|1|2024-04-27 17:41:49.058
4640000|4.7425|1|2024-04-27 17:41:49.058
4641000|19.003|1|2024-04-27 17:41:49.058
4642000|10.3173|1|2024-04-27 17:41:49.058
4633000|2.9457|0|2024-04-27 17:41:54.342
4631000|3.0972|0|2024-04-27 17:41:54.342
4629000|1.4211|0|2024-04-27 17:41:54.342
4628000|1|0|2024-04-27 17:41:54.342
4627000|0.4333|0|2024-04-27 17:41:54.342
4637000|0.0262|1|2024-04-27 17:41:54.342
4639000|0.1678|1|2024-04-27 17:41:54.342
4640000|5.6807|1|2024-04-27 17:41:54.342
4641000|67.2673|1|2024-04-27 17:41:54.342
4642000|10.3173|1|2024-04-27 17:41:54.342
4633000|3.1135|0|2024-04-27 17:41:59.595
4632000|3|0|2024-04-27 17:41:59.595
4631000|3.0972|0|2024-04-27 17:41:59.595
4629000|1.4211|0|2024-04-27 17:41:59.595
4628000|1|0|2024-04-27 17:41:59.595
4638000|0.9325|1|2024-04-27 17:41:59.595
4639000|0.1678|1|2024-04-27 17:41:59.595
4640000|4.7425|1|2024-04-27 17:41:59.595
4641000|67.2673|1|2024-04-27 17:41:59.595
4642000|11.2498|1|2024-04-27 17:41:59.595
4634000|3|0|2024-04-27 17:42:04.831
4633000|8.9722|0|2024-04-27 17:42:04.831
4632000|3.527|0|2024-04-27 17:42:04.831
4631000|1|0|2024-04-27 17:42:04.831
4630000|1.4273|0|2024-04-27 17:42:04.831
4639000|0.1678|1|2024-04-27 17:42:04.831
4640000|0.7376|1|2024-04-27 17:42:04.831
4641000|0.9269|1|2024-04-27 17:42:04.831
4642000|25.3173|1|2024-04-27 17:42:04.831
4643000|4.7015|1|2024-04-27 17:42:04.831
4633000|6.0436|0|2024-04-27 17:42:10.071
4632000|3.0972|0|2024-04-27 17:42:10.071
4630000|1.4273|0|2024-04-27 17:42:10.071
4629000|1.4211|0|2024-04-27 17:42:10.071
4627000|3.9933|0|2024-04-27 17:42:10.071
4640000|15.7425|1|2024-04-27 17:42:10.071
4641000|4.003|1|2024-04-27 17:42:10.071
4642000|10.3173|1|2024-04-27 17:42:10.071
4643000|4.7015|1|2024-04-27 17:42:10.071
4644000|58.291|1|2024-04-27 17:42:10.071
4639000|0.8951|0|2024-04-27 17:42:15.357
4637000|4.2409|0|2024-04-27 17:42:15.357
4636000|3.0972|0|2024-04-27 17:42:15.357
4635000|4.6833|0|2024-04-27 17:42:15.357
4634000|4.4367|0|2024-04-27 17:42:15.357
4640000|0.7376|1|2024-04-27 17:42:15.357
4641000|0.003|1|2024-04-27 17:42:15.357
4642000|6.3173|1|2024-04-27 17:42:15.357
4643000|0.7015|1|2024-04-27 17:42:15.357
4644000|0.0048|1|2024-04-27 17:42:15.357
4646000|1.0058|0|2024-04-27 17:42:20.587
4642000|0.5428|0|2024-04-27 17:42:20.587
4640000|1.7095|0|2024-04-27 17:42:20.587
4639000|0.0011|0|2024-04-27 17:42:20.587
4638000|1|0|2024-04-27 17:42:20.587
4648000|0.0026|1|2024-04-27 17:42:20.587
4649000|0.005|1|2024-04-27 17:42:20.587
4650000|23.0722|1|2024-04-27 17:42:20.587
4651000|4.2265|1|2024-04-27 17:42:20.587
4652000|19.0263|1|2024-04-27 17:42:20.587
4640000|1.0071|0|2024-04-27 17:42:25.820
4639000|0.0011|0|2024-04-27 17:42:25.820
4636000|1.4713|0|2024-04-27 17:42:25.820
4635000|0.4475|0|2024-04-27 17:42:25.820
4633000|2.1485|0|2024-04-27 17:42:25.820
4646000|4.6904|1|2024-04-27 17:42:25.820
4647000|6.0195|1|2024-04-27 17:42:25.820
4648000|22.6638|1|2024-04-27 17:42:25.820
4649000|4.4358|1|2024-04-27 17:42:25.820
4650000|28.6323|1|2024-04-27 17:42:25.820
4640000|0.8482|0|2024-04-27 17:42:31.066
4639000|0.1032|0|2024-04-27 17:42:31.066
4635000|1.465|0|2024-04-27 17:42:31.066
4634000|0.4277|0|2024-04-27 17:42:31.066
4633000|2.1485|0|2024-04-27 17:42:31.066
4645000|0.0021|1|2024-04-27 17:42:31.066
4648000|6.5812|1|2024-04-27 17:42:31.066
4649000|19.4358|1|2024-04-27 17:42:31.066
4650000|26.9701|1|2024-04-27 17:42:31.066
4651000|0.2265|1|2024-04-27 17:42:31.066
4641000|0.8086|0|2024-04-27 17:42:36.303
4639000|0.0011|0|2024-04-27 17:42:36.303
4637000|1.4552|0|2024-04-27 17:42:36.303
4634000|0.4277|0|2024-04-27 17:42:36.303
4633000|2.6036|0|2024-04-27 17:42:36.303
4646000|1.6918|1|2024-04-27 17:42:36.303
4647000|18.6904|1|2024-04-27 17:42:36.303
4648000|4.3099|1|2024-04-27 17:42:36.303
4649000|4.4539|1|2024-04-27 17:42:36.303
4650000|27.3922|1|2024-04-27 17:42:36.303
4641000|0.8086|0|2024-04-27 17:42:41.550
4639000|0.0011|0|2024-04-27 17:42:41.550
4635000|1.4547|0|2024-04-27 17:42:41.550
4634000|0.4277|0|2024-04-27 17:42:41.550
4633000|2.1485|0|2024-04-27 17:42:41.550
4646000|6.0018|1|2024-04-27 17:42:41.550
4647000|19.6904|1|2024-04-27 17:42:41.550
4648000|4.4437|1|2024-04-27 17:42:41.550
4649000|4.4539|1|2024-04-27 17:42:41.550
4650000|27.3922|1|2024-04-27 17:42:41.550
4641000|0.8086|0|2024-04-27 17:42:46.886
4640000|1.24|0|2024-04-27 17:42:46.886
4639000|0.0011|0|2024-04-27 17:42:46.886
4635000|1.4547|0|2024-04-27 17:42:46.886
4634000|0.4277|0|2024-04-27 17:42:46.886
4647000|5.7708|1|2024-04-27 17:42:46.886
4648000|4.4437|1|2024-04-27 17:42:46.886
4649000|19.4539|1|2024-04-27 17:42:46.886
4650000|26.9701|1|2024-04-27 17:42:46.886
4651000|1.4665|1|2024-04-27 17:42:46.886
4639000|1.0084|0|2024-04-27 17:42:52.163
4636000|1.2412|0|2024-04-27 17:42:52.163
4635000|3.56|0|2024-04-27 17:42:52.163
4634000|1.6918|0|2024-04-27 17:42:52.163
4633000|2.1485|0|2024-04-27 17:42:52.163
4644000|5.6844|1|2024-04-27 17:42:52.163
4645000|19.3101|1|2024-04-27 17:42:52.163
4646000|4|1|2024-04-27 17:42:52.163
4647000|7.4412|1|2024-04-27 17:42:52.163
4648000|4.4416|1|2024-04-27 17:42:52.163
4639000|0.0011|0|2024-04-27 17:42:57.399
4637000|0.1021|0|2024-04-27 17:42:57.399
4635000|2.1305|0|2024-04-27 17:42:57.399
4634000|0.4225|0|2024-04-27 17:42:57.399
4633000|2.8032|0|2024-04-27 17:42:57.399
4641000|3.2955|1|2024-04-27 17:42:57.399
4645000|1.6776|1|2024-04-27 17:42:57.399
4646000|4|1|2024-04-27 17:42:57.399
4647000|5.7758|1|2024-04-27 17:42:57.399
4648000|19.005|1|2024-04-27 17:42:57.399
4639000|0.2609|0|2024-04-27 17:43:02.629
4638000|1.2406|0|2024-04-27 17:43:02.629
4636000|0.1021|0|2024-04-27 17:43:02.629
4634000|1.6798|0|2024-04-27 17:43:02.629
4633000|2.5685|0|2024-04-27 17:43:02.629
4641000|3.2376|1|2024-04-27 17:43:02.629
4644000|1.673|1|2024-04-27 17:43:02.629
4645000|4|1|2024-04-27 17:43:02.629
4646000|19|1|2024-04-27 17:43:02.629
4647000|6.1958|1|2024-04-27 17:43:02.629
4633000|2.2506|0|2024-04-27 17:43:07.867
4630000|0.4646|0|2024-04-27 17:43:07.867
4629000|0.0022|0|2024-04-27 17:43:07.867
4628000|0.3939|0|2024-04-27 17:43:07.867
4626000|4.0241|0|2024-04-27 17:43:07.867
4641000|3.2376|1|2024-04-27 17:43:07.867
4642000|19.3624|1|2024-04-27 17:43:07.867
4643000|4|1|2024-04-27 17:43:07.867
4644000|4.4312|1|2024-04-27 17:43:07.867
4645000|4.4235|1|2024-04-27 17:43:07.867
4634000|0.0031|0|2024-04-27 17:43:13.091
4633000|2.1485|0|2024-04-27 17:43:13.091
4629000|1.6798|0|2024-04-27 17:43:13.091
4628000|1.3242|0|2024-04-27 17:43:13.091
4626000|4.0456|0|2024-04-27 17:43:13.091
4640000|4|1|2024-04-27 17:43:13.091
4641000|22.6029|1|2024-04-27 17:43:13.091
4642000|4|1|2024-04-27 17:43:13.091
4643000|4.4461|1|2024-04-27 17:43:13.091
4644000|5.3642|1|2024-04-27 17:43:13.091
4634000|0.0031|0|2024-04-27 17:43:18.324
4633000|3.3902|0|2024-04-27 17:43:18.324
4630000|1.6798|0|2024-04-27 17:43:18.324
4629000|4.0016|0|2024-04-27 17:43:18.324
4628000|0.427|0|2024-04-27 17:43:18.324
4640000|0.8922|1|2024-04-27 17:43:18.324
4641000|7.2376|1|2024-04-27 17:43:18.324
4642000|19|1|2024-04-27 17:43:18.324
4643000|52.708|1|2024-04-27 17:43:18.324
4644000|7.3996|1|2024-04-27 17:43:18.324
4635000|0.0356|0|2024-04-27 17:43:24.527
4633000|2.2506|0|2024-04-27 17:43:24.527
4631000|1.6798|0|2024-04-27 17:43:24.527
4630000|4.828|0|2024-04-27 17:43:24.527
4629000|4.0016|0|2024-04-27 17:43:24.527
4641000|7.2376|1|2024-04-27 17:43:24.527
4642000|19|1|2024-04-27 17:43:24.527
4643000|52.2619|1|2024-04-27 17:43:24.527
4644000|6.2759|1|2024-04-27 17:43:24.527
4647000|2.2125|1|2024-04-27 17:43:24.527
4634000|0.001|0|2024-04-27 17:43:29.751
4633000|2.1485|0|2024-04-27 17:43:29.751
4631000|1.2423|0|2024-04-27 17:43:29.751
4630000|0.0112|0|2024-04-27 17:43:29.751
4627000|1.6798|0|2024-04-27 17:43:29.751
4639000|4.0926|1|2024-04-27 17:43:29.751
4640000|19.4517|1|2024-04-27 17:43:29.751
4641000|4|1|2024-04-27 17:43:29.751
4642000|5.6655|1|2024-04-27 17:43:29.751
4643000|4|1|2024-04-27 17:43:29.751
4634000|0.0343|0|2024-04-27 17:43:35.019
4633000|3.7732|0|2024-04-27 17:43:35.019
4631000|1.2423|0|2024-04-27 17:43:35.019
4630000|1.6928|0|2024-04-27 17:43:35.019
4629000|3.56|0|2024-04-27 17:43:35.019
4639000|4|1|2024-04-27 17:43:35.019
4640000|19|1|2024-04-27 17:43:35.019
4641000|4|1|2024-04-27 17:43:35.019
4642000|5.6655|1|2024-04-27 17:43:35.019
4643000|4|1|2024-04-27 17:43:35.019
4634000|0.0339|0|2024-04-27 17:43:40.288
4633000|2.76|0|2024-04-27 17:43:40.288
4632000|0.1021|0|2024-04-27 17:43:40.288
4631000|1.6765|0|2024-04-27 17:43:40.288
4630000|0.013|0|2024-04-27 17:43:40.288
4639000|7.9998|1|2024-04-27 17:43:40.288
4640000|4|1|2024-04-27 17:43:40.288
4641000|4|1|2024-04-27 17:43:40.288
4642000|19|1|2024-04-27 17:43:40.288
4643000|98.3398|1|2024-04-27 17:43:40.288
4634000|0.2814|0|2024-04-27 17:43:45.518
4633000|3.0618|0|2024-04-27 17:43:45.518
4632000|0.1021|0|2024-04-27 17:43:45.518
4630000|3.2865|0|2024-04-27 17:43:45.518
4629000|3.56|0|2024-04-27 17:43:45.518
4639000|7.9998|1|2024-04-27 17:43:45.518
4640000|4|1|2024-04-27 17:43:45.518
4641000|4|1|2024-04-27 17:43:45.518
4642000|19|1|2024-04-27 17:43:45.518
4643000|98.3398|1|2024-04-27 17:43:45.518
4634000|1.5229|0|2024-04-27 17:43:50.745
4633000|1.8199|0|2024-04-27 17:43:50.745
4632000|0.1021|0|2024-04-27 17:43:50.745
4631000|1.6769|0|2024-04-27 17:43:50.745
4630000|0.4633|0|2024-04-27 17:43:50.745
4641000|4|1|2024-04-27 17:43:50.745
4642000|19|1|2024-04-27 17:43:50.745
4643000|97.9058|1|2024-04-27 17:43:50.745
4644000|0.4312|1|2024-04-27 17:43:50.745
4645000|1.2415|1|2024-04-27 17:43:50.745
4633000|1.2209|0|2024-04-27 17:43:55.995
4632000|1.6737|0|2024-04-27 17:43:55.995
4631000|1.9025|0|2024-04-27 17:43:55.995
4630000|0.4633|0|2024-04-27 17:43:55.995
4629000|3.56|0|2024-04-27 17:43:55.995
4634000|2.7626|1|2024-04-27 17:43:55.995
4641000|4.001|1|2024-04-27 17:43:55.995
4642000|4.001|1|2024-04-27 17:43:55.995
4643000|19|1|2024-04-27 17:43:55.995
4644000|94.652|1|2024-04-27 17:43:55.995
4635000|1.2209|0|2024-04-27 17:44:01.222
4634000|1.513|0|2024-04-27 17:44:01.222
4633000|1.531|0|2024-04-27 17:44:01.222
4632000|5.2301|0|2024-04-27 17:44:01.222
4631000|0.4308|0|2024-04-27 17:44:01.222
4641000|4.1031|1|2024-04-27 17:44:01.222
4642000|4.001|1|2024-04-27 17:44:01.222
4643000|19.001|1|2024-04-27 17:44:01.222
4644000|94.2208|1|2024-04-27 17:44:01.222
4646000|1.9244|1|2024-04-27 17:44:01.222
4639000|0.0451|0|2024-04-27 17:44:06.461
4635000|1.6701|0|2024-04-27 17:44:06.461
4634000|4.0038|0|2024-04-27 17:44:06.461
4633000|1.6494|0|2024-04-27 17:44:06.461
4632000|3.56|0|2024-04-27 17:44:06.461
4641000|0.001|1|2024-04-27 17:44:06.461
4642000|0.001|1|2024-04-27 17:44:06.461
4643000|0.1031|1|2024-04-27 17:44:06.461
4644000|4.001|1|2024-04-27 17:44:06.461
4645000|19|1|2024-04-27 17:44:06.461
4641000|0.1268|0|2024-04-27 17:44:11.740
4636000|5.2301|0|2024-04-27 17:44:11.740
4635000|0.5986|0|2024-04-27 17:44:11.740
4634000|4.0038|0|2024-04-27 17:44:11.740
4633000|1.6494|0|2024-04-27 17:44:11.740
4642000|0.001|1|2024-04-27 17:44:11.740
4643000|0.001|1|2024-04-27 17:44:11.740
4644000|4.001|1|2024-04-27 17:44:11.740
4645000|4|1|2024-04-27 17:44:11.740
4646000|4|1|2024-04-27 17:44:11.740
